116091522	"European Communities (EC)"
116091558	"European Communities (EC)"
116091594	"European Communities (EC)"
116091630	"European Communities (EC)"
116091667	"European Communities (EC)"
116091703	"European Communities (EC)"
116091739	"European Communities (EC)"
116091775	"European Communities (EC)"
116091811	"European Communities (EC)"
116091847	"European Communities (EC)"
116091885	"European Communities (EC)"
116091922	"European Communities (EC)"
116091959	"European Communities (EC)"
116091995	"European Communities (EC)"
116092031	"European Communities (EC)"
116092068	"European Communities (EC)"
116092106	"European Communities (EC)"
116092142	"European Communities (EC)"
116092180	"European Communities (EC)"
116092216	"European Communities (EC)"
116092254	"European Communities (EC)"
116092291	"European Communities (EC)"
116092327	"European Communities (EC)"
116092364	"European Communities (EC)"
116092401	"European Communities (EC)"
116092438	"European Communities (EC)"
116092475	"European Communities (EC)"
116092513	"European Communities (EC)"
116092551	"European Communities (EC)"
116092588	"European Communities (EC)"
116092625	"European Communities (EC)"
116092662	"European Communities (EC)"
116092699	"European Communities (EC)"
116092736	"European Communities (EC)"
116092774	"European Communities (EC)"
116092812	"European Communities (EC)"
116092848	"European Communities (EC)"
116092885	"European Communities (EC)"
116092922	"European Communities (EC)"
116092958	"European Communities (EC)"
116092995	"European Communities (EC)"
116093031	"European Communities (EC)"
116093068	"European Communities (EC)"
116093105	"European Communities (EC)"
116093141	"European Communities (EC)"
116093177	"European Communities (EC)"
116093214	"European Communities (EC)"
116093251	"European Communities (EC)"
116093288	"European Communities (EC)"
116093324	"European Communities (EC)"
116093360	"European Communities (EC)"
116093396	"European Communities (EC)"
116093433	"European Communities (EC)"
116093471	"European Communities (EC)"
116093509	"European Communities (EC)"
116093546	"European Communities (EC)"
116093582	"European Communities (EC)"
116093618	"European Communities (EC)"
116093654	"European Communities (EC)"
116093690	"European Communities (EC)"
116093727	"European Communities (EC)"
116093764	"European Communities (EC)"
116093802	"European Communities (EC)"
116093839	"European Communities (EC)"
116093875	"European Communities (EC)"
116093911	"European Communities (EC)"
116093947	"European Communities (EC)"
116093984	"European Communities (EC)"
116094021	"European Communities (EC)"
116094058	"European Communities (EC)"
116094095	"European Communities (EC)"
116094132	"European Communities (EC)"
116094169	"European Communities (EC)"
116094206	"European Communities (EC)"
116094244	"European Communities (EC)"
116094282	"European Communities (EC)"
116094319	"European Communities (EC)"
116094357	"European Communities (EC)"
116094393	"European Communities (EC)"
116094429	"European Communities (EC)"
116094467	"European Communities (EC)"
116094504	"European Communities (EC)"
116094541	"European Communities (EC)"
116094578	"European Communities (EC)"
116094615	"European Communities (EC)"
116094652	"European Communities (EC)"
116094690	"European Communities (EC)"
116094726	"European Communities (EC)"
116094762	"European Communities (EC)"
116094800	"European Communities (EC)"
116094838	"European Communities (EC)"
116094874	"European Communities (EC)"
116094910	"European Communities (EC)"
116094947	"European Communities (EC)"
116094983	"European Communities (EC)"
116095019	"European Communities (EC)"
116095055	"European Communities (EC)"
116095092	"European Communities (EC)"
116095128	"European Communities (EC)"
116095164	"European Communities (EC)"
116095200	"European Communities (EC)"
116095236	"European Communities (EC)"
116095274	"European Communities (EC)"
116095310	"European Communities (EC)"
116095347	"European Communities (EC)"
116095384	"European Communities (EC)"
116095421	"European Communities (EC)"
116095458	"European Communities (EC)"
116095495	"European Communities (EC)"
116095532	"European Communities (EC)"
116095569	"European Communities (EC)"
116095606	"European Communities (EC)"
116095643	"European Communities (EC)"
116095680	"European Communities (EC)"
116095717	"European Communities (EC)"
116095754	"European Communities (EC)"
116095791	"European Communities (EC)"
116095828	"European Communities (EC)"
116095864	"European Communities (EC)"
116095901	"European Communities (EC)"
116095938	"European Communities (EC)"
116095975	"European Communities (EC)"
116096012	"European Communities (EC)"
116096049	"European Communities (EC)"
116096086	"European Communities (EC)"
116096123	"European Communities (EC)"
116096160	"European Communities (EC)"
116096197	"European Communities (EC)"
116096234	"European Communities (EC)"
116096271	"European Communities (EC)"
116096308	"European Communities (EC)"
116096345	"European Communities (EC)"
116096382	"European Communities (EC)"
116096419	"European Communities (EC)"
116096456	"European Communities (EC)"
116096492	"European Communities (EC)"
116096529	"European Communities (EC)"
116096566	"European Communities (EC)"
116096603	"European Communities (EC)"
116096640	"European Communities (EC)"
116096677	"European Communities (EC)"
116096714	"European Communities (EC)"
116096751	"European Communities (EC)"
116096788	"European Communities (EC)"
116096825	"European Communities (EC)"
116096862	"European Communities (EC)"
116096899	"European Communities (EC)"
116096936	"European Communities (EC)"
116096973	"European Communities (EC)"
116097010	"European Communities (EC)"
116097047	"European Communities (EC)"
116097084	"European Communities (EC)"
116097121	"European Communities (EC)"
116097158	"European Communities (EC)"
116097195	"European Communities (EC)"
116097232	"European Communities (EC)"
116097269	"European Communities (EC)"
116097305	"European Communities (EC)"
116097342	"European Communities (EC)"
116097379	"European Communities (EC)"
116097416	"European Communities (EC)"
116097452	"European Communities (EC)"
116097489	"European Communities (EC)"
116097526	"European Communities (EC)"
116097563	"European Communities (EC)"
116097600	"European Communities (EC)"
116097637	"European Communities (EC)"
116097673	"European Communities (EC)"
116097710	"European Communities (EC)"
116097747	"European Communities (EC)"
116097784	"European Communities (EC)"
116097820	"European Communities (EC)"
116097857	"European Communities (EC)"
116097894	"European Communities (EC)"
116097931	"European Communities (EC)"
116097969	"European Communities (EC)"
116098006	"European Communities (EC)"
116098042	"European Communities (EC)"
116098078	"European Communities (EC)"
116098114	"European Communities (EC)"
116098150	"European Communities (EC)"
116098186	"European Communities (EC)"
116098222	"European Communities (EC)"
116098258	"European Communities (EC)"
116098294	"European Communities (EC)"
116098330	"European Communities (EC)"
116098366	"European Communities (EC)"
116098403	"European Communities (EC)"
116098439	"European Communities (EC)"
116098475	"European Communities (EC)"
116098511	"European Communities (EC)"
116098549	"European Communities (EC)"
116098587	"European Communities (EC)"
116098624	"European Communities (EC)"
116098662	"European Communities (EC)"
116098698	"European Communities (EC)"
116098734	"European Communities (EC)"
116098770	"European Communities (EC)"
116098806	"European Communities (EC)"
116098842	"European Communities (EC)"
116098879	"European Communities (EC)"
116098915	"European Communities (EC)"
116098952	"European Communities (EC)"
116098988	"European Communities (EC)"
116099024	"European Communities (EC)"
116099060	"European Communities (EC)"
116099096	"European Communities (EC)"
116099132	"European Communities (EC)"
116099169	"European Communities (EC)"
116099205	"European Communities (EC)"
116099241	"European Communities (EC)"
116099277	"European Communities (EC)"
116099313	"European Communities (EC)"
116099349	"European Communities (EC)"
116099385	"European Communities (EC)"
116099421	"European Communities (EC)"
116099457	"European Communities (EC)"
116099493	"European Communities (EC)"
116099529	"European Communities (EC)"
116099565	"European Communities (EC)"
116099601	"European Communities (EC)"
116099637	"European Communities (EC)"
116099673	"European Communities (EC)"
116099711	"European Communities (EC)"
116099748	"European Communities (EC)"
116099785	"European Communities (EC)"
116099822	"European Communities (EC)"
116099859	"European Communities (EC)"
116099896	"European Communities (EC)"
116099933	"European Communities (EC)"
116099970	"European Communities (EC)"
116100006	"European Communities (EC)"
116100043	"European Communities (EC)"
116100081	"European Communities (EC)"
116100118	"European Communities (EC)"
116100155	"European Communities (EC)"
116100193	"European Communities (EC)"
116100229	"European Communities (EC)"
116100267	"European Communities (EC)"
116100303	"European Communities (EC)"
116100339	"European Communities (EC)"
116100376	"European Communities (EC)"
116100413	"European Communities (EC)"
116100450	"European Communities (EC)"
116100486	"European Communities (EC)"
116100524	"European Communities (EC)"
116100560	"European Communities (EC)"
116100596	"European Communities (EC)"
116100633	"European Communities (EC)"
116100671	"European Communities (EC)"
116100707	"European Communities (EC)"
116100744	"European Communities (EC)"
116100781	"European Communities (EC)"
116100818	"European Communities (EC)"
116100855	"European Communities (EC)"
116100892	"European Communities (EC)"
116100930	"European Communities (EC)"
116100968	"European Communities (EC)"
116101004	"European Communities (EC)"
116101041	"European Communities (EC)"
116101077	"European Communities (EC)"
116101113	"European Communities (EC)"
116101149	"European Communities (EC)"
116101185	"European Communities (EC)"
116101221	"European Communities (EC)"
116101258	"European Communities (EC)"
116101295	"European Communities (EC)"
116101332	"European Communities (EC)"
116101369	"European Communities (EC)"
116101407	"European Communities (EC)"
116101444	"European Communities (EC)"
116101481	"European Communities (EC)"
116101517	"European Communities (EC)"
116101554	"European Communities (EC)"
116101591	"European Communities (EC)"
116101628	"European Communities (EC)"
116101664	"European Communities (EC)"
116101702	"European Communities (EC)"
116101738	"European Communities (EC)"
116101774	"European Communities (EC)"
116101810	"European Communities (EC)"
116101847	"European Communities (EC)"
116101884	"European Communities (EC)"
116101921	"European Communities (EC)"
116101958	"European Communities (EC)"
116101995	"European Communities (EC)"
116102031	"European Communities (EC)"
116102068	"European Communities (EC)"
116102105	"European Communities (EC)"
116102141	"European Communities (EC)"
116102179	"European Communities (EC)"
116102217	"European Communities (EC)"
116102254	"European Communities (EC)"
116102290	"European Communities (EC)"
116102327	"European Communities (EC)"
116102363	"European Communities (EC)"
116102400	"European Communities (EC)"
116102437	"European Communities (EC)"
116102475	"European Communities (EC)"
116102513	"European Communities (EC)"
116102549	"European Communities (EC)"
116102587	"European Communities (EC)"
116102624	"European Communities (EC)"
116102662	"European Communities (EC)"
116102700	"European Communities (EC)"
116102737	"European Communities (EC)"
116102774	"European Communities (EC)"
116102811	"European Communities (EC)"
116102848	"European Communities (EC)"
116102886	"European Communities (EC)"
116102922	"European Communities (EC)"
116102958	"European Communities (EC)"
116102994	"European Communities (EC)"
116103030	"European Communities (EC)"
116103066	"European Communities (EC)"
116103102	"European Communities (EC)"
116103138	"European Communities (EC)"
116103175	"European Communities (EC)"
116103212	"European Communities (EC)"
116103248	"European Communities (EC)"
116103285	"European Communities (EC)"
116103321	"European Communities (EC)"
116103357	"European Communities (EC)"
116103395	"European Communities (EC)"
116103431	"European Communities (EC)"
116103467	"European Communities (EC)"
116103503	"European Communities (EC)"
116103539	"European Communities (EC)"
116103575	"European Communities (EC)"
116103611	"European Communities (EC)"
116103647	"European Communities (EC)"
116103684	"European Communities (EC)"
116103721	"European Communities (EC)"
116103758	"European Communities (EC)"
116103795	"European Communities (EC)"
116103831	"European Communities (EC)"
116103868	"European Communities (EC)"
116103905	"European Communities (EC)"
116103942	"European Communities (EC)"
116103979	"European Communities (EC)"
116104016	"European Communities (EC)"
116104054	"European Communities (EC)"
116104092	"European Communities (EC)"
116104129	"European Communities (EC)"
116104168	"European Communities (EC)"
116104204	"European Communities (EC)"
116104241	"European Communities (EC)"
116104277	"European Communities (EC)"
116104313	"European Communities (EC)"
116104350	"European Communities (EC)"
116104387	"European Communities (EC)"
116104423	"European Communities (EC)"
116104459	"European Communities (EC)"
116104496	"European Communities (EC)"
116104533	"European Communities (EC)"
116104570	"European Communities (EC)"
116104607	"European Communities (EC)"
116104645	"European Communities (EC)"
116104681	"European Communities (EC)"
116104717	"European Communities (EC)"
116104753	"European Communities (EC)"
116104789	"European Communities (EC)"
116104825	"European Communities (EC)"
116104862	"European Communities (EC)"
116104898	"European Communities (EC)"
116104937	"European Communities (EC)"
116104974	"European Communities (EC)"
116105011	"European Communities (EC)"
116105048	"European Communities (EC)"
116105084	"European Communities (EC)"
116105120	"European Communities (EC)"
116105157	"European Communities (EC)"
116105194	"European Communities (EC)"
116105231	"European Communities (EC)"
116105268	"European Communities (EC)"
116105304	"European Communities (EC)"
116105341	"European Communities (EC)"
116105379	"European Communities (EC)"
116105417	"European Communities (EC)"
116105454	"European Communities (EC)"
116105491	"European Communities (EC)"
116105528	"European Communities (EC)"
116105565	"European Communities (EC)"
116105601	"European Communities (EC)"
116105637	"European Communities (EC)"
116105674	"European Communities (EC)"
116105711	"European Communities (EC)"
116105748	"European Communities (EC)"
116105785	"European Communities (EC)"
116105822	"European Communities (EC)"
116105858	"European Communities (EC)"
116105894	"European Communities (EC)"
116105931	"European Communities (EC)"
116105967	"European Communities (EC)"
116106003	"European Communities (EC)"
116106040	"European Communities (EC)"
116106077	"European Communities (EC)"
116106114	"European Communities (EC)"
116106151	"European Communities (EC)"
116106188	"European Communities (EC)"
116106226	"European Communities (EC)"
116106263	"European Communities (EC)"
116106300	"European Communities (EC)"
116106338	"European Communities (EC)"
116106375	"European Communities (EC)"
116106412	"European Communities (EC)"
116106449	"European Communities (EC)"
116106487	"European Communities (EC)"
116106524	"European Communities (EC)"
116106560	"European Communities (EC)"
116106597	"European Communities (EC)"
116106633	"European Communities (EC)"
116106670	"European Communities (EC)"
116106708	"European Communities (EC)"
116106746	"European Communities (EC)"
116106783	"European Communities (EC)"
116106820	"European Communities (EC)"
116106856	"European Communities (EC)"
116106893	"European Communities (EC)"
116106930	"European Communities (EC)"
116106966	"European Communities (EC)"
116107003	"European Communities (EC)"
116107040	"European Communities (EC)"
116107077	"European Communities (EC)"
116107114	"European Communities (EC)"
116107151	"European Communities (EC)"
116107187	"European Communities (EC)"
116107223	"European Communities (EC)"
116107259	"European Communities (EC)"
116107295	"European Communities (EC)"
116107331	"European Communities (EC)"
116107367	"European Communities (EC)"
116107403	"European Communities (EC)"
116107439	"European Communities (EC)"
116107476	"European Communities (EC)"
116107513	"European Communities (EC)"
116107549	"European Communities (EC)"
116107587	"European Communities (EC)"
116107623	"European Communities (EC)"
116107659	"European Communities (EC)"
116107695	"European Communities (EC)"
116107731	"European Communities (EC)"
116107767	"European Communities (EC)"
116107803	"European Communities (EC)"
116107839	"European Communities (EC)"
116107875	"European Communities (EC)"
116107911	"European Communities (EC)"
116107947	"European Communities (EC)"
116107983	"European Communities (EC)"
116108019	"European Communities (EC)"
116108056	"European Communities (EC)"
116108092	"European Communities (EC)"
116108129	"European Communities (EC)"
116108165	"European Communities (EC)"
116108201	"European Communities (EC)"
116108237	"European Communities (EC)"
116108273	"European Communities (EC)"
116108309	"European Communities (EC)"
116108345	"European Communities (EC)"
116108382	"European Communities (EC)"
116108419	"European Communities (EC)"
116108456	"European Communities (EC)"
116108492	"European Communities (EC)"
116108529	"European Communities (EC)"
116108565	"European Communities (EC)"
116108601	"European Communities (EC)"
116108637	"European Communities (EC)"
116108673	"European Communities (EC)"
116108710	"European Communities (EC)"
116108746	"European Communities (EC)"
116108782	"European Communities (EC)"
116108818	"European Communities (EC)"
116108854	"European Communities (EC)"
116108890	"European Communities (EC)"
116108926	"European Communities (EC)"
116108962	"European Communities (EC)"
116108998	"European Communities (EC)"
116109034	"European Communities (EC)"
116109071	"European Communities (EC)"
116109108	"European Communities (EC)"
116109145	"European Communities (EC)"
116109182	"European Communities (EC)"
116109219	"European Communities (EC)"
116109257	"European Communities (EC)"
116109293	"European Communities (EC)"
116109329	"European Communities (EC)"
116109366	"European Communities (EC)"
116109404	"European Communities (EC)"
116109442	"European Communities (EC)"
116109478	"European Communities (EC)"
116109515	"European Communities (EC)"
116109551	"European Communities (EC)"
116109587	"European Communities (EC)"
116109625	"European Communities (EC)"
116109663	"European Communities (EC)"
116109701	"European Communities (EC)"
116109737	"European Communities (EC)"
116109774	"European Communities (EC)"
116109811	"European Communities (EC)"
116109847	"European Communities (EC)"
116109884	"European Communities (EC)"
116109921	"European Communities (EC)"
116109958	"European Communities (EC)"
116109995	"European Communities (EC)"
116110032	"European Communities (EC)"
116110069	"European Communities (EC)"
116110106	"European Communities (EC)"
116110142	"European Communities (EC)"
116110178	"European Communities (EC)"
116110214	"European Communities (EC)"
116110250	"European Communities (EC)"
116110287	"European Communities (EC)"
116110323	"European Communities (EC)"
116110360	"European Communities (EC)"
116110396	"European Communities (EC)"
116110434	"European Communities (EC)"
116110471	"European Communities (EC)"
116110508	"European Communities (EC)"
116110545	"European Communities (EC)"
116110582	"European Communities (EC)"
116110618	"European Communities (EC)"
116110655	"European Communities (EC)"
116110693	"European Communities (EC)"
116110731	"European Communities (EC)"
116110768	"European Communities (EC)"
116110805	"European Communities (EC)"
116110842	"European Communities (EC)"
116110879	"European Communities (EC)"
116110915	"European Communities (EC)"
116110952	"European Communities (EC)"
116110990	"European Communities (EC)"
116111026	"European Communities (EC)"
116111063	"European Communities (EC)"
116111099	"European Communities (EC)"
116111136	"European Communities (EC)"
116111173	"European Communities (EC)"
116111210	"European Communities (EC)"
116111247	"European Communities (EC)"
116111284	"European Communities (EC)"
116111322	"European Communities (EC)"
116111360	"European Communities (EC)"
116111396	"European Communities (EC)"
116111432	"European Communities (EC)"
116111468	"European Communities (EC)"
116111504	"European Communities (EC)"
116111540	"European Communities (EC)"
116111576	"European Communities (EC)"
116111612	"European Communities (EC)"
116111648	"European Communities (EC)"
116111685	"European Communities (EC)"
116111722	"European Communities (EC)"
116111758	"European Communities (EC)"
116111794	"European Communities (EC)"
116111830	"European Communities (EC)"
116111866	"European Communities (EC)"
116111902	"European Communities (EC)"
116111938	"European Communities (EC)"
116111974	"European Communities (EC)"
116112010	"European Communities (EC)"
116112048	"European Communities (EC)"
116112084	"European Communities (EC)"
116112121	"European Communities (EC)"
116112159	"European Communities (EC)"
116112195	"European Communities (EC)"
116112231	"European Communities (EC)"
116112267	"European Communities (EC)"
116112305	"European Communities (EC)"
116112343	"European Communities (EC)"
116112379	"European Communities (EC)"
116112416	"European Communities (EC)"
116112453	"European Communities (EC)"
116112490	"European Communities (EC)"
116112527	"European Communities (EC)"
116112564	"European Communities (EC)"
116112601	"European Communities (EC)"
116112638	"European Communities (EC)"
116112675	"European Communities (EC)"
116112711	"European Communities (EC)"
116112749	"European Communities (EC)"
116112788	"European Communities (EC)"
116112825	"European Communities (EC)"
116112861	"European Communities (EC)"
116112899	"European Communities (EC)"
116112935	"European Communities (EC)"
116112971	"European Communities (EC)"
116113007	"European Communities (EC)"
116113044	"European Communities (EC)"
116113082	"European Communities (EC)"
116113120	"European Communities (EC)"
116113156	"European Communities (EC)"
116113192	"European Communities (EC)"
116113228	"European Communities (EC)"
116113264	"European Communities (EC)"
116113300	"European Communities (EC)"
116113336	"European Communities (EC)"
116113372	"European Communities (EC)"
116113409	"European Communities (EC)"
116113446	"European Communities (EC)"
116113483	"European Communities (EC)"
116113519	"European Communities (EC)"
116113558	"European Communities (EC)"
116113596	"European Communities (EC)"
116113634	"European Communities (EC)"
116113670	"European Communities (EC)"
116113707	"European Communities (EC)"
116113744	"European Communities (EC)"
116113782	"European Communities (EC)"
116113820	"European Communities (EC)"
116113858	"European Communities (EC)"
116113896	"European Communities (EC)"
116113933	"European Communities (EC)"
116113971	"European Communities (EC)"
116114008	"European Communities (EC)"
116114045	"European Communities (EC)"
116114081	"European Communities (EC)"
116114120	"European Communities (EC)"
116114156	"European Communities (EC)"
116114192	"European Communities (EC)"
116114229	"European Communities (EC)"
116114265	"European Communities (EC)"
116114302	"European Communities (EC)"
116114339	"European Communities (EC)"
116114377	"European Communities (EC)"
116114414	"European Communities (EC)"
116114451	"European Communities (EC)"
116114488	"European Communities (EC)"
116114525	"European Communities (EC)"
116114563	"European Communities (EC)"
116114599	"European Communities (EC)"
116114636	"European Communities (EC)"
116114673	"European Communities (EC)"
116114710	"European Communities (EC)"
116114748	"European Communities (EC)"
116114785	"European Communities (EC)"
116114822	"European Communities (EC)"
116114859	"European Communities (EC)"
116114896	"European Communities (EC)"
116114934	"European Communities (EC)"
116114972	"European Communities (EC)"
116115009	"European Communities (EC)"
116115046	"European Communities (EC)"
116115082	"European Communities (EC)"
116115118	"European Communities (EC)"
116115154	"European Communities (EC)"
116115192	"European Communities (EC)"
116115228	"European Communities (EC)"
116115265	"European Communities (EC)"
116115303	"European Communities (EC)"
